ds,y,temp,daylight
2022-09-25,205.0,12.5,12.019722222222223
2022-09-26,307.0,11.6,11.957777777777778
2022-09-27,327.0,10.2,11.895833333333334
2022-09-28,195.0,8.1,11.83388888888889
2022-09-29,293.0,7.8,11.771666666666667
2022-09-30,316.0,10.2,11.709722222222222
2022-10-01,226.0,9.9,11.647777777777778
2022-10-02,191.0,11.0,11.585833333333333
2022-10-03,323.0,10.9,11.524166666666666
2022-10-04,283.0,12.2,11.462222222222222
2022-10-05,319.0,11.8,11.400555555555556
2022-10-06,302.0,13.1,11.338888888888889
2022-10-07,365.0,10.0,11.277222222222223
2022-10-08,231.0,12.3,11.215833333333334
2022-10-09,269.0,8.8,11.154444444444444
2022-10-10,306.0,10.0,11.093055555555555
2022-10-11,316.0,10.4,11.031666666666666
2022-10-12,300.0,9.8,10.970555555555556
2022-10-13,278.0,10.7,10.909722222222221
2022-10-14,317.0,12.4,10.848611111111111
2022-10-15,264.0,13.5,10.788055555555555
2022-10-16,240.0,16.4,10.727222222222222
2022-10-17,356.0,14.3,10.666944444444445
2022-10-18,327.0,11.6,10.606388888888889
2022-10-19,275.0,9.8,10.546388888888888
2022-10-20,295.0,6.6,10.48638888888889
2022-10-21,305.0,7.8,10.426666666666666
2022-10-22,248.0,10.7,10.366944444444444
2022-10-23,179.0,11.3,10.307777777777778
2022-10-24,299.0,13.3,10.248611111111112
2022-10-25,316.0,12.7,10.189722222222223
2022-10-26,296.0,10.2,10.131388888888889
2022-10-27,387.0,13.3,10.073055555555555
2022-10-28,197.0,11.9,10.015
2022-10-29,224.0,12.2,9.9575
2022-10-30,212.0,11.3,9.900277777777777
2022-10-31,352.0,9.9,9.843333333333334
2022-11-01,267.0,9.7,9.786666666666667
2022-11-02,283.0,9.7,9.730555555555556
2022-11-03,260.0,6.2,9.675
2022-11-04,364.0,7.3,9.619722222222222
2022-11-05,203.0,7.2,9.565
2022-11-06,179.0,5.1,9.510833333333334
2022-11-07,270.0,8.3,9.457222222222223
2022-11-08,292.0,9.2,9.403888888888888
2022-11-09,260.0,6.8,9.35138888888889
2022-11-10,284.0,9.3,9.299444444444445
2022-11-11,334.0,7.6,9.248055555555556
2022-11-12,227.0,4.7,9.197222222222223
2022-11-13,191.0,3.2,9.147222222222222
2022-11-14,329.0,5.2,9.097777777777777
2022-11-15,292.0,2.5,9.049166666666666
2022-11-16,330.0,4.6,9.001388888888888
2022-11-17,191.0,4.0,8.954444444444444
2022-11-18,276.0,1.3,8.908055555555556
2022-11-19,212.0,-3.6,8.862777777777778
2022-11-20,161.0,-2.3,8.818333333333333
2022-11-21,321.0,2.3,8.774722222222222
2022-11-22,287.0,0.9,8.732222222222223
2022-11-23,282.0,3.1,8.690555555555555
2022-11-24,294.0,4.6,8.65
2022-11-25,334.0,3.9,8.610555555555555
2022-11-26,217.0,5.3,8.572222222222223
2022-11-27,215.0,0.9,8.535
2022-11-28,257.0,0.7,8.498888888888889
2022-11-29,270.0,2.5,8.463888888888889
2022-11-30,254.0,1.1,8.430277777777778
2022-12-01,254.0,0.3,8.398055555555555
2022-12-02,272.0,-0.7,8.366944444444444
2022-12-03,188.0,-0.3,8.337222222222222
2022-12-04,154.0,3.4,8.30888888888889
2022-12-05,255.0,3.9,8.281944444444445
2022-12-06,272.0,2.6,8.256388888888889
2022-12-07,248.0,1.9,8.232222222222223
2022-12-08,299.0,1.4,8.209722222222222
2022-12-09,305.0,-0.9,8.188611111111111
2022-12-10,214.0,-0.2,8.168888888888889
2022-12-11,246.0,-3.2,8.151111111111112
2022-12-12,468.0,-4.8,8.134444444444444
2022-12-13,263.0,-9.0,8.119722222222222
2022-12-14,338.0,-6.8,8.106388888888889
2022-12-15,339.0,-6.3,8.094722222222222
2022-12-16,374.0,-4.1,8.084722222222222
2022-12-17,202.0,-4.2,8.07638888888889
2022-12-18,160.0,-7.2,8.069722222222222
2022-12-19,405.0,-4.5,8.064722222222223
2022-12-20,326.0,-1.8,8.061388888888889
2022-12-21,314.0,0.1,8.06
2022-12-22,243.0,5.2,8.06
2022-12-23,230.0,7.3,8.061666666666667
2022-12-24,119.0,7.9,8.065277777777778
2022-12-25,125.0,6.4,8.070555555555556
2022-12-26,121.0,8.1,8.077222222222222
2022-12-27,169.0,2.7,8.085833333333333
2022-12-28,157.0,3.6,8.096111111111112
2022-12-29,151.0,8.1,8.107777777777779
2022-12-30,157.0,6.7,8.12138888888889
2022-12-31,111.0,12.6,8.136388888888888
2023-01-01,,12.6,8.153055555555556
2023-01-02,,8.1,8.171388888888888
2023-01-03,,6.1,8.19138888888889
2023-01-04,,4.8,8.212777777777777
2023-01-05,,8.6,8.235555555555555
2023-01-06,,7.7,8.26
2023-01-07,,6.4,8.285833333333333
2023-01-08,,3.3,8.313333333333333
2023-01-09,,3.9,8.341944444444444
2023-01-10,,3.3,8.371944444444445
2023-01-11,,4.4,8.403333333333334
2023-01-12,,6.3,8.436111111111112
2023-01-13,,7.2,8.470277777777778
2023-01-14,,5.6,8.505555555555556
